perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif
2254,0.5714285714285714,34.13049920433524,4,7,2,0.4285714285714285,0.2685289748770065,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2255,0.4285714285714285,29.50881760789725,2,5,2,0.5714285714285714,0.3559681065510114,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2256,0.5714285714285714,31.08557546998367,5,6,1,0.4285714285714285,0.2696095183805278,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2257,0.3928571428571428,20.87716298121896,5,5,1,0.6071428571428571,0.3825696206744626,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2258,0.4642857142857143,29.833906582602783,4,4,2,0.5357142857142857,0.3344013032142248,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2259,0.4642857142857143,30.355149989552103,2,6,3,0.5357142857142857,0.3341856464268822,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2260,0.5714285714285714,26.866537720957822,4,7,3,0.4285714285714285,0.2714969905484998,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2261,0.5357142857142857,33.998043674213065,3,6,1,0.4642857142857143,0.2900006388359647,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2262,0.75,47.20921581754056,4,6,2,0.25,0.158297168771919,0.0,0.0,0.0,0.0,3,0.40732261515924134,0.18556748141680668,0.1519481623144645,GD
2263,0.25,16.651235464754183,2,3,2,0.75,0.4726613032724375,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2264,0.6071428571428571,38.03162329655012,4,6,2,0.3928571428571428,0.2459623862598593,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2265,0.5,30.11251036069385,3,6,1,0.5,0.3128565646218423,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2266,0.2142857142857142,14.454753003454329,2,4,2,0.7857142857142857,0.4973105767838557,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2267,0.5,28.2195564937592,2,6,4,0.5,0.3136894617166907,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2268,0.5,30.28841227835281,4,6,2,0.5,0.3127842856467582,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2269,0.3571428571428571,18.493047386733743,4,6,2,0.6428571428571429,0.4062344225643209,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2270,0.3928571428571428,26.406691895861016,2,4,2,0.6071428571428571,0.3788806899040744,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2271,0.5357142857142857,41.14289950830903,2,5,3,0.4642857142857143,0.2880629444535081,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2272,0.3571428571428571,18.16747991886133,4,6,1,0.6428571428571429,0.4065829654621323,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2273,0.6785714285714286,42.51268746270788,3,6,2,0.3214285714285714,0.2020498639535544,0.0,0.0,0.0,0.0,1,-0.275148598044796,-0.03591197111924701,-0.05418203463381558,GD
2274,0.5714285714285714,33.998043674213065,4,6,1,0.4285714285714285,0.2685720674073932,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2275,0.7142857142857143,38.963012356593765,5,6,1,0.2857142857142857,0.1814378268978729,0.0,0.0,0.0,0.0,0,-0.05518467369099338,0.16255341460746692,-0.03804798835426947,GD
2276,0.6071428571428571,34.48538983551453,4,6,2,0.3928571428571428,0.2469865304847143,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2277,0.6785714285714286,42.5648735467719,5,6,1,0.3214285714285714,0.2020388520516055,0.0,0.0,0.0,0.0,1,-0.2835959048313444,-0.06184275907430316,-0.20499728888972646,GD
2278,0.5,27.38027360762121,5,5,2,0.5,0.3140942968179343,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2279,0.4642857142857143,26.11852334487499,5,4,1,0.5357142857142857,0.3361786370908153,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2280,0.4285714285714285,22.156486538268105,4,7,2,0.5714285714285714,0.3601309205236711,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2281,0.6071428571428571,34.74842341083121,4,5,2,0.3928571428571428,0.2469035903558663,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2282,0.2857142857142857,12.754015556939413,3,4,3,0.7142857142857143,0.4576538444189361,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2283,0.6428571428571429,42.92972033622041,3,5,2,0.3571428571428571,0.2233911671986524,0.0,0.0,0.0,0.0,0,0.13897243311873111,-0.1554199016811106,-0.02566912543200256,GD
2284,0.5,25.1760386563954,4,7,2,0.5,0.3152811510271158,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2285,0.5714285714285714,35.17756860160034,4,6,2,0.4285714285714285,0.2681994321273437,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2286,0.4642857142857143,30.475397393889075,3,5,1,0.5357142857142857,0.3341369097854895,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2287,0.3928571428571428,21.036890568500954,4,5,2,0.6071428571428571,0.3824370954325513,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2288,0.5357142857142857,31.557295896127,4,6,1,0.4642857142857143,0.2908574612098942,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2289,0.4285714285714285,24.45247678341036,3,7,2,0.5714285714285714,0.3585727057630175,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2290,0.5714285714285714,28.66055538326289,4,6,1,0.4285714285714285,0.2706287812879497,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2291,0.3214285714285714,17.897390866012277,2,5,2,0.6785714285714286,0.4283098003910606,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2292,0.6071428571428571,32.43249518874594,3,7,2,0.3928571428571428,0.2476786933285474,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2293,0.3571428571428571,19.58333637358996,4,4,2,0.6428571428571429,0.4051474812244767,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2294,0.4642857142857143,30.29913304203513,3,5,1,0.5357142857142857,0.3342084781263957,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2295,0.6428571428571429,35.57645379381945,4,7,1,0.3571428571428571,0.2252217115875519,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2296,0.2142857142857142,13.882562474929513,3,3,2,0.7857142857142857,0.4983056633725039,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2297,0.6428571428571429,41.80091387010803,5,6,1,0.3571428571428571,0.2236313091301121,0.0,0.0,0.0,0.0,0,0.1668413195392695,0.08312202926117657,-0.005262061859769132,GD
2298,0.5357142857142857,31.03608788729623,4,7,1,0.4642857142857143,0.2910573476201967,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
2299,0.75,42.916474336513005,6,6,1,0.25,0.1591081992815491,0.0,0.0,0.0,0.0,2,-0.16524515838201412,0.3025726511083807,-0.18717404349312722,GD
2300,0.8571428571428571,48.42843928519555,4,7,2,0.1428571428571428,0.0938067928980965,0.0,0.0,0.0,0.0,1,-0.46412070865137783,0.11629821424199212,0.7208407920045574,GD
2301,0.3571428571428571,20.87716298121896,2,5,2,0.6428571428571429,0.4039981921030341,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2302,0.6428571428571429,38.67343395403876,3,5,2,0.3571428571428571,0.2243680278173181,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2303,0.5714285714285714,32.275645631270685,4,6,1,0.4285714285714285,0.2691636607189147,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2304,0.3214285714285714,17.096240042213406,4,5,2,0.6785714285714286,0.4292468963834349,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2305,0.5,27.70811609551892,3,6,2,0.5,0.3139333420092458,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2306,0.1785714285714285,11.73052814446455,1,4,3,0.8214285714285714,0.5242776774540461,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
2307,0.3571428571428571,20.2727210205262,4,5,2,0.6428571428571429,0.4045177100441605,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2308,0.6785714285714286,42.23065941975608,4,7,1,0.3214285714285714,0.2021098353991678,0.0,0.0,0.0,0.0,1,-0.2699982092604888,-0.04044559436098926,-0.012877298697686756,GD
2309,0.5,25.79772391899854,3,5,2,0.5,0.3149266408299853,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2310,0.6428571428571429,38.73495621579139,5,6,2,0.3571428571428571,0.2243524172116642,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2311,0.6785714285714286,42.67811594927901,4,6,1,0.3214285714285714,0.2020150470228009,0.0,0.0,0.0,0.0,1,-0.278552074958378,-0.27817925459350323,-0.043287731657155354,GD
2312,0.6785714285714286,36.71704467735366,4,7,2,0.3214285714285714,0.2034624276407667,0.0,0.0,0.0,0.0,0,-0.08031843424559106,-0.029162050238696478,0.02790539683939591,GD
2313,0.4642857142857143,24.443876333655624,4,6,1,0.5357142857142857,0.3371494464538482,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2314,0.3571428571428571,20.071404970517687,3,4,2,0.6428571428571429,0.4046973578236047,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2315,0.5357142857142857,28.21606913732129,4,7,1,0.4642857142857143,0.2922625243215078,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
2316,0.5,27.68597687755356,4,7,2,0.5,0.3139440954619535,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2317,0.8214285714285714,51.67231015713614,3,6,3,0.1785714285714285,0.1147369801043656,0.0,0.0,0.0,0.0,1,-0.425338842332408,0.177453728704571,0.008051972565660018,GD
2318,0.4642857142857143,27.672357326202334,3,5,1,0.5357142857142857,0.3353792904241964,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2319,0.4285714285714285,24.66762100657856,3,5,2,0.5714285714285714,0.358440979002202,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2320,0.75,43.11209217418048,5,7,1,0.25,0.1590678084009383,0.0,0.0,0.0,0.0,1,-0.33309422194147975,0.23314863644124892,0.17289744125002535,GD
2321,0.4642857142857143,24.45247678341036,4,7,2,0.5357142857142857,0.3371441343344461,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2322,0.5357142857142857,28.36058386928493,4,6,2,0.4642857142857143,0.2921951358444454,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2323,0.6428571428571429,38.03691965140353,5,6,1,0.3571428571428571,0.2245324244147912,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2324,0.3571428571428571,22.821178648370243,3,4,2,0.6428571428571429,0.4025060660835314,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2325,0.4642857142857143,27.38027360762121,3,5,1,0.5357142857142857,0.3355228682465057,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2326,0.3928571428571428,21.441819141143352,2,4,2,0.6071428571428571,0.3821095813031017,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2327,0.3928571428571428,23.307041340253477,4,5,1,0.6071428571428571,0.3807418511886282,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2328,0.5714285714285714,34.566561473474096,3,6,3,0.4285714285714285,0.2683893758792361,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2329,0.4642857142857143,24.308577567538308,4,6,2,0.5357142857142857,0.3372334896991681,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2330,0.4642857142857143,24.308577567538308,4,6,1,0.5357142857142857,0.3372334896991681,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2331,0.5714285714285714,31.19005092953713,4,6,1,0.4285714285714285,0.2695690568054667,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2332,0.5357142857142857,37.26558694119385,4,5,1,0.4642857142857143,0.2890246851911353,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2333,0.7857142857142857,47.46940470053445,5,7,2,0.2142857142857142,0.136824057265166,0.0,0.0,0.0,0.0,1,-0.4294587673329314,0.13306293902999192,0.6855898903386498,GD
2334,0.6428571428571429,38.631933024870776,5,6,1,0.3571428571428571,0.2243785856010998,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2335,0.6785714285714286,42.23065941975608,5,7,1,0.3214285714285714,0.2021098353991678,0.0,0.0,0.0,0.0,0,-0.244882236346485,0.16684557645273315,-0.1924934767174902,GD
2336,0.4642857142857143,27.14535241431065,3,5,2,0.5357142857142857,0.3356405093042051,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2337,0.4642857142857143,21.73592225739688,4,5,2,0.5357142857142857,0.3390218757806684,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2338,0.25,14.139814899654109,3,4,2,0.75,0.4764204022738176,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2339,0.4285714285714285,23.36900074550155,4,5,2,0.5714285714285714,0.3592714392075518,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2340,0.9285714285714286,49.21796120928371,5,7,2,0.0714285714285714,0.0508224204265168,0.0,0.0,0.0,0.0,1,-0.49294187873336887,-0.12772786350374576,0.2568917055264524,GD
2341,0.7857142857142857,47.79305519613238,3,6,3,0.2142857142857142,0.1367693165370853,0.0,0.0,0.0,0.0,1,-0.41652353619196236,0.154515148381713,0.5741525452526283,GD
2342,0.6071428571428571,31.06828802795461,5,7,2,0.3928571428571428,0.2481876675066443,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2343,0.5714285714285714,34.33447751685909,3,6,2,0.4285714285714285,0.2684632452767739,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2344,0.3571428571428571,22.821178648370243,3,4,2,0.6428571428571429,0.4025060660835314,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2345,0.6071428571428571,41.707357942452845,3,5,2,0.3928571428571428,0.2450803532790129,0.0,0.0,0.0,0.0,0,-0.08136043361524926,0.01000420269426406,-0.005629519266886112,GD
2346,0.6428571428571429,41.91319523593099,4,6,1,0.3571428571428571,0.2236068566010522,0.0,0.0,0.0,0.0,0,0.16632097238184407,0.03379634990289214,0.10904670312773163,GD
2347,0.5357142857142857,33.78739901083196,3,6,2,0.4642857142857143,0.2900698449915653,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2348,0.3928571428571428,23.826303570043148,3,7,2,0.6071428571428571,0.3803976577682173,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2349,0.4642857142857143,24.95601616023634,4,6,1,0.5357142857142857,0.3368392568562059,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2350,0.5714285714285714,29.445580996909,4,7,2,0.4285714285714285,0.2702810527989233,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2351,0.7857142857142857,46.93189359249536,5,7,1,0.2142857142857142,0.1369166027346005,0.0,0.0,0.0,0.0,1,-0.40962183574859906,0.3424764884178205,0.10559214631992998,GD
2352,0.3928571428571428,23.721211414210696,3,4,1,0.6071428571428571,0.3804661511299243,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2353,0.3214285714285714,22.936676892942327,3,4,2,0.6785714285714286,0.4238536145211271,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2354,0.3928571428571428,21.209606079252456,4,7,2,0.6071428571428571,0.3822959391664549,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2355,0.3214285714285714,17.897390866012277,2,5,2,0.6785714285714286,0.4283098003910606,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2356,0.2857142857142857,14.60581682653895,4,4,1,0.7142857142857143,0.4542028969172422,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2357,0.8928571428571429,51.86675092967352,5,7,2,0.1071428571428571,0.0718519065136441,0.0,0.0,0.0,0.0,2,-0.534835143844693,0.44922187475120817,-0.11348871326781088,GD
2358,0.6071428571428571,32.34826865907659,4,7,2,0.3928571428571428,0.2477089114050299,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2359,0.3571428571428571,23.148203327153464,3,6,3,0.6428571428571429,0.402278665042259,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2360,0.6428571428571429,41.80091387010803,4,6,1,0.3571428571428571,0.2236313091301121,0.0,0.0,0.0,0.0,0,0.1673659467592242,0.029259580412338625,-0.016805773218132713,GD
2361,0.5714285714285714,35.17756860160034,4,6,2,0.4285714285714285,0.2681994321273437,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2362,0.5357142857142857,31.41123407828847,3,6,2,0.4642857142857143,0.2909128284401843,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2363,0.75,43.58767262792928,4,6,2,0.25,0.1589710894609342,0.0,0.0,0.0,0.0,1,-0.361094540721284,-0.26466994027026924,-0.26388223309569275,GD
2364,0.6428571428571429,35.252590967490455,5,7,1,0.3571428571428571,0.2253194084114307,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
2365,0.3214285714285714,16.00153722107882,3,6,2,0.6785714285714286,0.4306701414583055,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2366,0.6428571428571429,38.963012356593765,3,6,1,0.3571428571428571,0.2242949697550158,0.0,0.0,0.0,0.0,0,-0.08157035511391687,0.008731810700885571,0.014744057899229257,GD
2367,0.4642857142857143,24.308577567538308,3,6,1,0.5357142857142857,0.3372334896991681,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2368,0.6785714285714286,38.88780996338412,4,7,2,0.3214285714285714,0.2028852692538336,0.0,0.0,0.0,0.0,0,0.12450365110220765,0.08907296993982311,0.038648961974896895,GD
2369,0.5357142857142857,31.779383448827044,2,5,2,0.4642857142857143,0.2907742206289563,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2370,0.4285714285714285,23.666941401411822,4,4,2,0.5714285714285714,0.359073178460856,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2371,0.4285714285714285,24.443876333655624,3,6,1,0.5714285714285714,0.3585780178824197,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
2372,0.7142857142857143,42.86408366643592,4,6,2,0.2857142857142857,0.1805476494205293,0.0,0.0,0.0,0.0,3,0.3160490889032384,0.07778615760223598,0.3350619640259787,GD
2373,0.3214285714285714,22.54345577911676,3,3,1,0.6785714285714286,0.4241327163951596,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
